weight,height,label
35,161,thin
72,187,normal
54,120,fat
75,167,fat
55,195,thin
55,172,normal
79,151,fat
78,195,normal
42,184,thin
50,199,thin
69,196,thin
68,187,normal
68,144,fat
41,195,thin
68,184,normal
54,153,normal
63,144,fat
46,178,thin
69,150,fat
59,135,fat
78,172,fat
71,180,normal
80,163,fat
67,179,normal
67,161,fat
61,190,thin
71,152,fat
79,180,normal
66,153,fat
79,167,fat
62,167,normal
58,135,fat
55,126,fat
74,127,fat
61,152,fat
44,161,thin
48,168,thin
58,155,normal
50,120,fat
41,129,normal
50,166,thin
73,125,fat
58,184,thin
50,124,fat
62,182,normal
78,142,fat
37,126,normal
69,145,fat
70,195,thin
52,121,fat
60,142,fat
40,175,thin
53,140,fat
69,149,fat
79,133,fat
66,166,normal
42,134,normal
43,190,thin
76,138,fat
59,198,thin
49,165,thin
42,125,fat
68,135,fat
55,144,fat
51,170,thin
53,120,fat
45,142,normal
59,168,normal
67,143,fat
68,167,normal
70,181,normal
38,157,thin
49,161,normal
58,199,thin
45,167,thin
49,171,thin
56,165,normal
54,127,fat
38,187,thin
59,169,normal
36,168,thin
38,150,thin
70,164,fat
53,154,normal
56,154,normal
69,131,fat
69,180,normal
63,128,fat
72,193,normal
42,177,thin
77,157,fat
46,138,normal
69,145,fat
55,165,normal
76,127,fat
70,141,fat
41,191,thin
53,175,thin
41,142,normal
72,152,fat
69,164,fat
65,191,thin
36,166,thin
60,159,normal
56,191,thin
55,133,fat
48,133,fat
41,198,thin
50,141,fat
37,146,thin
72,163,fat
67,123,fat
50,144,normal
68,159,fat
73,157,fat
39,178,thin
80,133,fat
52,172,thin
37,173,thin
61,144,fat
61,164,normal
76,131,fat
40,189,thin
54,182,thin
65,128,fat
74,156,fat
42,145,normal
50,190,thin
56,167,normal
73,163,fat
52,131,fat
40,150,thin
48,199,thin
50,138,fat
49,147,normal
58,185,thin
59,153,fat
41,131,normal
75,121,fat
54,133,fat
59,164,normal
61,132,fat
43,121,fat
42,188,thin
50,124,fat
77,177,normal
75,133,fat
36,126,normal
61,141,fat
41,172,thin
53,200,thin
76,195,normal
43,143,normal
64,195,thin
39,168,thin
65,174,normal
75,188,normal
65,168,normal
38,167,thin
72,195,normal
71,147,fat
45,138,normal
38,191,thin
57,157,normal
42,147,normal
49,196,thin
50,160,normal
49,129,fat
70,146,fat
39,176,thin
57,134,fat
61,125,fat
58,182,thin
43,140,normal
49,157,normal
38,191,thin
64,141,fat
39,185,thin
49,134,fat
39,166,thin
43,150,normal
72,178,normal
35,157,thin
70,189,normal
66,160,fat
78,126,fat
47,186,thin
35,189,thin
55,132,fat
55,197,thin
51,146,normal
46,179,thin
79,151,fat
67,146,fat
63,195,thin
71,187,normal
72,131,fat
58,159,normal
68,165,normal
49,166,thin
54,193,thin
39,152,thin
63,174,normal
51,143,normal
64,122,fat
78,190,normal
45,190,thin
63,148,fat
43,126,fat
39,156,thin
54,178,thin
49,197,thin
40,165,thin
54,151,normal
68,145,fat
43,199,thin
63,127,fat
62,151,fat
67,193,thin
53,128,fat
35,163,thin
58,173,normal
78,186,normal
67,153,fat
50,129,fat
38,155,thin
65,176,normal
77,137,fat
64,122,fat
64,189,thin
68,144,fat
35,188,thin
80,122,fat
55,186,thin
59,124,fat
54,133,fat
50,197,thin
62,145,fat
40,181,thin
39,131,normal
44,188,thin
80,192,normal
62,122,fat
41,178,thin
53,159,normal
42,147,normal
35,198,thin
65,178,normal
35,128,normal
75,195,normal
49,151,normal
48,197,thin
51,132,fat
69,156,fat
50,144,normal
71,163,fat
73,166,fat
45,165,thin
80,164,fat
50,199,thin
79,123,fat
80,174,fat
50,131,fat
52,139,fat
80,136,fat
64,198,thin
65,141,fat
79,189,normal
43,171,thin
61,176,normal
54,179,thin
55,154,normal
62,149,fat
36,185,thin
50,133,fat
70,130,fat
45,193,thin
72,185,normal
49,158,normal
53,176,thin
38,180,thin
70,153,fat
36,152,thin
35,193,thin
35,179,thin
69,123,fat
62,157,fat
61,189,thin
69,185,normal
63,143,fat
60,166,normal
57,161,normal
65,131,fat
42,199,thin
50,160,normal
64,165,normal
76,149,fat
68,138,fat
55,195,thin
39,151,thin
73,125,fat
54,122,fat
51,135,fat
37,162,thin
40,143,normal
40,197,thin
46,127,fat
38,192,thin
46,133,fat
71,135,fat
71,171,normal
61,166,normal
37,138,normal
41,155,thin
45,133,fat
44,188,thin
53,193,thin
70,194,normal
71,195,normal
68,160,fat
57,149,fat
53,168,normal
48,170,thin
45,125,fat
63,153,fat
35,124,normal
77,122,fat
68,194,thin
63,171,normal
47,158,normal
50,145,normal
80,184,normal
51,185,thin
69,192,normal
36,179,thin
50,164,normal
53,198,thin
37,195,thin
66,198,thin
36,146,thin
77,140,fat
66,134,fat
40,154,thin
48,127,fat
66,179,normal
69,165,fat
79,174,fat
43,126,fat
80,198,normal
75,131,fat
71,163,fat
51,174,thin
35,151,thin
76,143,fat
37,180,thin
39,188,thin
48,167,thin
67,123,fat
52,120,fat
59,178,normal
77,135,fat
67,144,fat
62,169,normal
42,154,thin
77,185,normal
76,160,fat
67,139,fat
73,122,fat
76,173,fat
51,125,fat
39,136,normal
35,151,thin
43,170,thin
55,182,thin
39,134,normal
53,193,thin
53,194,thin
69,164,fat
61,154,fat
71,146,fat
47,162,thin
57,140,fat
78,132,fat
42,200,thin
77,180,normal
66,132,fat
43,149,normal
56,155,normal
68,194,thin
74,171,fat
52,160,normal
57,137,fat
62,134,fat
43,195,thin
56,144,fat
55,131,fat
39,136,normal
65,182,normal
42,146,normal
76,181,normal
64,134,fat
74,172,fat
47,132,fat
39,160,thin
56,175,thin
64,154,fat
71,189,normal
57,154,normal
78,159,fat
68,137,fat
69,193,normal
53,185,thin
35,158,thin
68,193,thin
65,150,fat
53,194,thin
71,127,fat
61,139,fat
72,129,fat
71,148,fat
73,193,normal
78,141,fat
71,131,fat
63,197,thin
52,193,thin
71,178,normal
43,186,thin
68,194,thin
41,193,thin
57,191,thin
60,155,normal
41,179,thin
73,131,fat
36,132,normal
80,164,fat
49,120,fat
59,196,thin
39,183,thin
57,161,normal
74,191,normal
75,145,fat
69,174,normal
54,121,fat
59,142,fat
50,184,thin
68,171,normal
73,148,fat
70,153,fat
37,152,thin
67,171,normal
76,147,fat
50,156,normal
78,187,normal
79,181,normal
64,147,fat
61,123,fat
63,172,normal
77,195,normal
35,130,normal
63,137,fat
80,136,fat
76,165,fat
68,174,normal
44,125,fat
55,197,thin
38,121,fat
76,136,fat
66,195,thin
79,134,fat
48,168,thin
62,144,fat
36,168,thin
43,177,thin
69,141,fat
77,174,fat
56,154,normal
43,191,thin
80,148,fat
78,152,fat
54,165,normal
53,142,fat
35,161,thin
49,149,normal
65,131,fat
63,177,normal
59,179,thin
65,139,fat
35,144,thin
72,162,fat
57,162,normal
80,127,fat
48,156,normal
65,175,normal
48,151,normal
79,150,fat
43,144,normal
73,122,fat
57,167,normal
54,184,thin
55,138,fat
43,156,thin
56,131,fat
80,145,fat
66,131,fat
68,134,fat
39,133,normal
71,180,normal
59,120,fat
50,136,fat
50,120,fat
40,134,normal
44,178,thin
67,194,thin
35,132,normal
79,152,fat
61,153,fat
55,128,fat
49,180,thin
42,123,fat
48,197,thin
62,130,fat
36,171,thin
55,127,fat
65,149,fat
74,152,fat
50,165,thin
57,127,fat
41,145,normal
67,145,fat
75,179,normal
36,191,thin
52,128,fat
42,138,normal
68,142,fat
80,140,fat
65,153,fat
47,120,fat
66,166,normal
74,127,fat
73,146,fat
62,133,fat
62,157,fat
54,148,normal
40,170,thin
43,169,thin
63,120,fat
56,161,normal
55,174,thin
45,121,fat
77,193,normal
75,177,normal
48,149,normal
58,141,fat
36,158,thin
45,144,normal
45,193,thin
36,129,normal
50,120,fat
54,140,fat
74,166,fat
77,137,fat
62,138,fat
52,171,thin
50,186,thin
68,191,normal
74,190,normal
66,195,thin
53,122,fat
67,144,fat
75,127,fat
45,189,thin
69,162,fat
78,189,normal
73,193,normal
55,165,normal
35,199,thin
40,171,thin
67,134,fat
73,125,fat
46,167,thin
65,128,fat
43,180,thin
74,123,fat
46,139,normal
46,124,fat
39,168,thin
55,160,normal
78,181,normal
39,129,normal
35,180,thin
50,191,thin
47,181,thin
43,166,thin
39,163,thin
45,134,fat
61,139,fat
75,131,fat
68,149,fat
69,147,fat
70,183,normal
51,147,normal
71,160,fat
60,165,normal
40,123,fat
63,198,thin
62,183,normal
41,163,thin
36,176,thin
35,181,thin
44,166,thin
67,162,fat
55,152,normal
65,156,fat
80,128,fat
47,172,thin
42,161,thin
76,179,normal
77,122,fat
42,175,thin
66,169,normal
42,193,thin
55,121,fat
35,190,thin
38,131,normal
72,165,fat
67,135,fat
69,196,thin
39,170,thin
65,129,fat
78,179,normal
46,145,normal
69,172,normal
45,159,thin
59,152,fat
42,130,normal
49,143,normal
59,159,normal
58,127,fat
66,150,fat
68,121,fat
73,188,normal
39,187,thin
66,171,normal
48,141,normal
56,191,thin
60,139,fat
79,196,normal
78,160,fat
53,186,thin
73,154,fat
39,150,thin
35,149,thin
77,136,fat
49,121,fat
67,178,normal
56,188,thin
35,150,thin
48,149,normal
55,177,thin
79,188,normal
50,141,fat
69,147,fat
61,194,thin
60,174,normal
50,165,thin
39,127,normal
57,145,fat
49,187,thin
41,200,thin
44,124,fat
79,194,normal
75,190,normal
49,169,thin
43,187,thin
37,200,thin
45,136,normal
35,144,thin
73,146,fat
63,144,fat
79,125,fat
44,194,thin
76,164,fat
54,181,thin
46,122,fat
78,198,normal
56,156,normal
73,127,fat
67,191,thin
77,151,fat
77,149,fat
38,129,normal
47,182,thin
80,185,normal
58,168,normal
43,135,normal
56,164,normal
37,125,normal
42,124,fat
38,163,thin
41,156,thin
40,172,thin
68,140,fat
67,193,thin
35,198,thin
68,185,normal
53,167,normal
65,151,fat
51,187,thin
42,148,normal
60,185,thin
36,166,thin
73,136,fat
69,129,fat
45,177,thin
73,138,fat
57,137,fat
53,137,fat
36,199,thin
43,133,normal
37,161,thin
44,134,normal
37,150,thin
43,153,thin
65,120,fat
57,186,thin
41,122,fat
41,134,normal
36,190,thin
38,152,thin
76,193,normal
52,185,thin
40,137,normal
41,178,thin
57,126,fat
79,120,fat
67,134,fat
35,127,normal
55,145,fat
69,160,fat
37,137,normal
65,191,thin
46,131,fat
65,130,fat
41,177,thin
69,121,fat
63,189,thin
80,190,normal
38,181,thin
41,189,thin
56,189,thin
65,199,thin
57,147,fat
77,150,fat
71,142,fat
76,199,normal
80,165,fat
44,196,thin
69,174,normal
47,143,normal
46,189,thin
77,164,fat
71,124,fat
68,142,fat
75,125,fat
68,131,fat
57,181,thin
51,136,fat
39,160,thin
72,125,fat
49,125,fat
79,139,fat
42,174,thin
43,150,normal
70,129,fat
45,186,thin
55,154,normal
77,122,fat
58,145,fat
64,160,normal
59,197,thin
61,136,fat
77,178,normal
72,167,fat
55,188,thin
68,193,thin
72,168,fat
72,177,normal
36,139,normal
48,169,thin
64,189,thin
57,168,normal
37,120,fat
42,171,thin
50,155,normal
71,196,thin
36,140,thin
39,129,normal
79,151,fat
66,175,normal
62,199,thin
54,165,normal
57,173,normal
58,143,fat
78,146,fat
61,128,fat
73,139,fat
64,121,fat
52,149,normal
51,151,normal
69,177,normal
45,168,thin
50,126,fat
69,130,fat
57,142,fat
47,127,fat
78,143,fat
38,173,thin
73,140,fat
42,151,thin
53,164,normal
37,169,thin
60,131,fat
52,165,normal
58,180,thin
70,183,normal
64,181,normal
42,127,fat
46,189,thin
59,185,thin
76,148,fat
38,145,thin
59,193,thin
50,169,thin
40,168,thin
38,170,thin
79,169,fat
74,169,fat
54,199,thin
68,189,normal
65,183,normal
66,142,fat
76,120,fat
42,134,normal
61,194,thin
54,160,normal
72,166,fat
37,158,thin
68,124,fat
75,159,fat
51,186,thin
59,194,thin
45,171,thin
39,123,fat
65,183,normal
62,176,normal
64,124,fat
53,198,thin
48,184,thin
38,179,thin
71,175,normal
63,199,thin
41,123,fat
80,134,fat
74,169,fat
45,180,thin
53,179,thin
47,183,thin
62,121,fat
41,152,thin
73,166,fat
73,127,fat
71,142,fat
37,139,normal
69,132,fat
39,128,normal
45,134,fat
45,134,fat
37,121,fat
77,178,normal
73,150,fat
50,199,thin
46,180,thin
57,167,normal
48,186,thin
46,172,thin
37,154,thin
51,181,thin
40,152,thin
54,193,thin
48,160,normal
78,133,fat
73,154,fat
52,128,fat
42,131,normal
62,146,fat
74,197,normal
68,169,normal
60,178,normal
72,127,fat
44,180,thin
69,166,fat
42,150,normal
44,147,normal
35,171,thin
41,146,normal
70,174,normal
36,136,normal
51,169,thin
65,133,fat
47,125,fat
76,158,fat
72,128,fat
58,199,thin
35,145,thin
67,173,normal
72,158,fat
67,158,fat
73,168,fat
61,196,thin
43,153,thin
54,157,normal
54,163,normal
79,140,fat
49,141,normal
70,166,fat
65,186,normal
36,177,thin
73,129,fat
74,131,fat
36,124,normal
65,184,normal
49,175,thin
69,122,fat
37,171,thin
40,176,thin
46,173,thin
76,194,normal
61,172,normal
80,177,fat
68,198,thin
39,174,thin
38,168,thin
47,182,thin
50,197,thin
59,128,fat
60,148,fat
41,121,fat
50,157,normal
53,131,fat
77,152,fat
70,196,thin
61,138,fat
58,153,normal
60,180,normal
46,124,fat
37,183,thin
73,130,fat
36,190,thin
45,128,fat
55,190,thin
74,136,fat
63,123,fat
62,198,thin
74,190,normal
76,163,fat
37,158,thin
74,175,normal
79,169,fat
75,166,fat
64,167,normal
48,170,thin
71,143,fat
42,181,thin
70,166,fat
74,120,fat
46,128,fat
78,136,fat
75,141,fat
64,126,fat
51,197,thin
49,136,fat
41,147,normal
41,125,fat
51,164,normal
65,166,normal
72,187,normal
68,127,fat
38,129,normal
54,123,fat
78,174,fat
46,135,fat
48,187,thin
35,161,thin
70,146,fat
58,174,normal
42,161,thin
68,138,fat
74,142,fat
54,194,thin
71,140,fat
41,193,thin
37,148,thin
45,147,normal
38,169,thin
38,143,normal
57,132,fat
68,156,fat
67,137,fat
66,182,normal
35,169,thin
49,163,thin
53,125,fat
49,140,fat
48,179,thin
52,179,thin
66,177,normal
77,186,normal
46,167,thin
40,191,thin
63,169,normal
52,163,normal
66,152,fat
39,122,fat
42,154,thin
80,126,fat
45,134,fat
41,200,thin
67,178,normal
39,140,normal
76,176,normal
67,178,normal
38,143,normal
55,186,thin
73,177,normal
51,126,fat
53,139,fat
48,150,normal
80,126,fat
55,160,normal
77,150,fat
41,172,thin
63,155,fat
35,165,thin
74,192,normal
55,128,fat
50,182,thin
70,148,fat
40,130,normal
62,176,normal
59,183,thin
64,179,normal
71,186,normal
75,183,normal
61,132,fat
42,165,thin
47,135,fat
56,195,thin
45,147,normal
49,196,thin
36,164,thin
57,129,fat
42,132,normal
36,148,thin
45,168,thin
48,132,fat
38,143,normal
57,127,fat
69,167,normal
68,151,fat
61,184,thin
65,161,fat
80,125,fat
62,178,normal
49,174,thin
49,187,thin
59,178,normal
76,172,fat
74,131,fat
75,126,fat
45,158,thin
80,121,fat
64,123,fat
77,153,fat
74,167,fat
35,155,thin
54,136,fat
40,124,fat
80,151,fat
78,136,fat
67,122,fat
60,188,thin
47,175,thin
66,150,fat
39,158,thin
45,159,thin
80,177,fat
75,193,normal
59,158,normal
55,149,normal
52,133,fat
65,130,fat
66,146,fat
70,163,fat
63,187,thin
47,127,fat
47,121,fat
38,177,thin
64,124,fat
70,164,fat
51,175,thin
52,155,normal
77,138,fat
65,129,fat
44,173,thin
51,147,normal
61,125,fat
58,144,fat
54,161,normal
54,134,fat
52,152,normal
75,195,normal
71,131,fat
62,121,fat
65,138,fat
65,153,fat
55,186,thin
50,191,thin
46,133,fat
47,162,thin
76,151,fat
61,166,normal
37,187,thin
36,200,thin
53,141,fat
49,189,thin
79,175,fat
80,195,normal
49,161,normal
69,132,fat
72,160,fat
69,136,fat
36,132,normal
54,154,normal
58,141,fat
50,165,thin
42,164,thin
63,159,normal
49,139,fat
42,193,thin
48,133,fat
44,174,thin
77,150,fat
65,158,fat
37,147,thin
70,143,fat
40,199,thin
79,191,normal
62,184,thin
66,198,thin
68,151,fat
62,170,normal
38,150,thin
52,164,normal
65,157,fat
50,192,thin
75,130,fat
55,195,thin
40,166,thin
36,180,thin
48,180,thin
56,155,normal
67,140,fat
46,131,fat
62,144,fat
36,120,fat
48,175,thin
77,134,fat
63,128,fat
78,199,normal
73,158,fat
66,133,fat
43,153,thin
56,120,fat
42,183,thin
53,156,normal
41,147,normal
59,157,normal
75,150,fat
41,180,thin
42,177,thin
64,169,normal
57,195,thin
67,176,normal
47,178,thin
53,155,normal
58,197,thin
78,172,fat
66,180,normal
47,184,thin
54,131,fat
60,123,fat
77,184,normal
51,149,normal
58,175,normal
71,136,fat
46,147,normal
42,153,thin
59,195,thin
65,176,normal
51,148,normal
63,153,fat
50,130,fat
51,197,thin
77,120,fat
51,183,thin
69,180,normal
43,194,thin
70,159,fat
49,160,normal
51,128,fat
80,145,fat
63,155,fat
68,150,fat
78,142,fat
75,122,fat
62,181,normal
37,193,thin
63,130,fat
65,129,fat
77,130,fat
54,179,thin
52,196,thin
66,157,fat
46,187,thin
74,125,fat
80,170,fat
35,158,thin
65,153,fat
78,196,normal
59,180,thin
39,123,fat
61,191,thin
55,154,normal
44,148,normal
76,157,fat
46,172,thin
72,159,fat
59,163,normal
47,143,normal
37,184,thin
40,188,thin
41,162,thin
71,124,fat
72,190,normal
40,143,normal
54,121,fat
40,178,thin
60,135,fat
75,155,fat
54,145,fat
54,151,normal
68,170,normal
55,139,fat
61,137,fat
38,194,thin
50,183,thin
73,136,fat
62,189,thin
60,185,thin
62,192,thin
59,122,fat
63,151,fat
56,167,normal
54,134,fat
60,173,normal
57,153,normal
46,152,normal
59,175,normal
60,124,fat
57,186,thin
62,166,normal
73,143,fat
71,180,normal
55,146,fat
78,138,fat
42,150,normal
69,160,fat
40,162,thin
45,163,thin
44,131,fat
42,193,thin
60,126,fat
46,129,fat
49,131,fat
65,157,fat
74,182,normal
57,184,thin
70,138,fat
48,130,fat
37,133,normal
57,159,normal
38,198,thin
67,152,fat
38,174,thin
46,178,thin
55,188,thin
50,154,normal
77,183,normal
63,156,fat
53,168,normal
46,198,thin
41,146,normal
62,177,normal
58,172,normal
38,185,thin
35,172,thin
46,174,thin
54,124,fat
59,189,thin
68,163,fat
77,161,fat
42,146,normal
74,135,fat
64,179,normal
77,136,fat
64,138,fat
77,126,fat
74,173,normal
36,142,thin
43,178,thin
57,194,thin
64,135,fat
75,150,fat
75,178,normal
64,168,normal
74,186,normal
39,140,normal
80,191,normal
56,183,thin
42,121,fat
74,182,normal
59,121,fat
44,138,normal
51,152,normal
43,139,normal
71,120,fat
78,178,normal
64,142,fat
36,193,thin
67,132,fat
77,197,normal
69,165,fat
57,137,fat
57,132,fat
51,183,thin
41,129,normal
80,196,normal
55,131,fat
72,147,fat
51,180,thin
50,170,thin
59,197,thin
64,151,fat
56,148,fat
47,132,fat
66,124,fat
67,169,normal
62,161,normal
54,127,fat
77,197,normal
55,196,thin
43,137,normal
53,127,fat
80,126,fat
42,166,thin
54,128,fat
60,128,fat
40,180,thin
66,166,normal
42,193,thin
55,181,thin
76,190,normal
62,195,thin
74,192,normal
49,195,thin
51,198,thin
66,187,normal
40,162,thin
44,127,fat
59,183,thin
56,145,fat
40,127,normal
47,163,thin
59,121,fat
74,180,normal
62,167,normal
56,123,fat
57,140,fat
53,131,fat
48,167,thin
54,165,normal
78,138,fat
77,163,fat
35,133,normal
37,164,thin
56,175,thin
73,131,fat
46,148,normal
75,162,fat
52,162,normal
55,128,fat
79,121,fat
49,169,thin
43,153,thin
79,169,fat
45,121,fat
49,138,fat
48,176,thin
60,180,normal
68,175,normal
69,148,fat
80,144,fat
39,160,thin
58,153,normal
72,153,fat
67,162,fat
57,123,fat
47,148,normal
78,188,normal
76,191,normal
54,183,thin
49,154,normal
49,161,normal
50,132,fat
50,169,thin
68,139,fat
62,126,fat
44,121,fat
54,169,normal
39,182,thin
46,139,normal
60,152,fat
72,192,normal
62,172,normal
79,197,normal
74,180,normal
45,132,fat
38,153,thin
53,128,fat
57,132,fat
50,189,thin
79,198,normal
56,165,normal
38,192,thin
40,154,thin
72,192,normal
66,159,fat
63,181,normal
68,131,fat
77,175,fat
72,166,fat
51,160,normal
44,162,thin
47,173,thin
39,145,normal
37,149,thin
39,161,thin
66,178,normal
73,144,fat
45,187,thin
47,140,normal
66,193,thin
42,159,thin
76,148,fat
43,132,normal
66,120,fat
70,164,fat
67,133,fat
79,174,fat
59,158,normal
36,193,thin
49,173,thin
70,165,fat
66,133,fat
47,194,thin
69,154,fat
55,162,normal
72,156,fat
73,126,fat
36,141,thin
46,166,thin
36,128,normal
77,126,fat
59,193,thin
39,157,thin
76,120,fat
74,123,fat
36,173,thin
38,160,thin
42,181,thin
62,173,normal
64,196,thin
48,125,fat
54,171,thin
50,158,normal
70,142,fat
56,164,normal
71,159,fat
47,120,fat
36,195,thin
62,163,normal
61,135,fat
45,122,fat
58,182,thin
50,130,fat
74,163,fat
43,150,normal
80,194,normal
68,154,fat
80,146,fat
61,125,fat
51,129,fat
72,165,fat
38,131,normal
47,165,thin
69,152,fat
43,159,thin
42,153,thin
73,179,normal
76,157,fat
79,126,fat
65,133,fat
45,153,normal
68,195,thin
48,122,fat
60,187,thin
67,157,fat
72,156,fat
40,196,thin
57,184,thin
48,147,normal
45,142,normal
67,139,fat
43,199,thin
47,139,normal
74,135,fat
35,131,normal
38,180,thin
80,151,fat
60,179,normal
46,150,normal
65,162,normal
58,126,fat
52,142,fat
36,168,thin
67,148,fat
53,196,thin
37,161,thin
71,165,fat
70,162,fat
65,166,normal
47,137,fat
36,184,thin
51,170,thin
64,169,normal
61,161,normal
43,159,thin
60,181,thin
60,136,fat
44,183,thin
46,151,normal
46,162,thin
63,166,normal
68,198,thin
78,161,fat
65,192,thin
45,157,thin
56,150,normal
76,170,fat
48,152,normal
55,200,thin
58,133,fat
55,191,thin
73,145,fat
55,156,normal
80,160,fat
49,190,thin
46,128,fat
49,175,thin
55,154,normal
74,140,fat
72,182,normal
73,130,fat
35,165,thin
42,180,thin
72,195,normal
67,177,normal
41,131,normal
47,157,normal
35,125,normal
64,136,fat
68,173,normal
63,147,fat
69,142,fat
53,138,fat
80,122,fat
57,130,fat
61,133,fat
45,139,normal
78,157,fat
40,172,thin
47,160,thin
79,192,normal
56,164,normal
63,121,fat
53,149,normal
68,167,normal
36,191,thin
79,120,fat
74,145,fat
59,169,normal
48,185,thin
61,189,thin
45,191,thin
59,136,fat
54,169,normal
61,139,fat
46,184,thin
42,153,thin
52,158,normal
79,161,fat
59,185,thin
50,132,fat
53,147,normal
63,179,normal
42,163,thin
76,156,fat
57,200,thin
37,175,thin
56,136,fat
69,178,normal
40,127,normal
46,132,fat
39,162,thin
77,189,normal
54,122,fat
49,125,fat
51,185,thin
59,197,thin
59,149,fat
64,183,normal
52,150,normal
71,131,fat
71,135,fat
46,125,fat
48,169,thin
48,188,thin
47,145,normal
46,155,normal
44,120,fat
63,142,fat
42,140,normal
55,185,thin
38,134,normal
66,136,fat
72,193,normal
53,143,fat
36,183,thin
72,154,fat
63,158,fat
62,165,normal
80,144,fat
69,189,normal
44,167,thin
72,172,normal
42,159,thin
70,136,fat
46,137,normal
46,199,thin
76,169,fat
62,160,normal
74,191,normal
74,165,fat
43,139,normal
75,127,fat
75,185,normal
61,199,thin
39,143,normal
43,163,thin
71,132,fat
54,180,thin
67,157,fat
58,148,fat
77,162,fat
61,155,fat
76,135,fat
60,200,thin
